85,Kick,-106.7562103,-16.22535515,0.069673419,134.8860474,-9.104409218,0.2010518759,270.1034241,261.6307068,-246.4305115,-919.6901855,1,0.0009504556656,9.020386696,-0.0002380609512,0.2940115035,-0.03007048368,-0.04606968164,201.4938507,5.580486298,Kick
86,Kick,-103.0716553,-16.22273636,0.07034359127,242.1896667,-16.88630295,0,266.2878723,247.3908691,-244.949707,-914.1636963,2,0.0002824142575,5.257480621,0.0002770423889,0.2789290547,-0.04515293241,-0.06115213037,201.4248047,5.31873703,Kick
87,Kick,-97.82675934,-16.21871185,0.0708143115,332.0692139,-23.2427597,0.03530354425,262.4970703,233.2433624,-243.4687042,-908.6365356,3,-0.0001853257418,-0.1008256376,-5.074217916e-05,0.263984412,-0.06009757519,-0.07609677315,201.324707,4.945203781,Kick
146,Kick,1474.390503,-230.9042511,-0.02581627667,3999.602539,73.5432663,1.254271388,4204.868652,39.30731583,5719.22168,27.91193771,62,0.06825150549,6542.561523,-0.0341796875,0.7341095805,0.4100275934,0.3940283954,8310.793945,59.34013367,Kick
147,Kick,1517.17627,-233.5354919,-0.01166835148,3999.964355,34.18109894,1.15749073,4299.016113,39.7667923,5713.34082,27.88323784,63,0.05597685277,6288.472656,0.01345825195,0.6790063977,0.3549244106,0.3389252126,8099.181641,58.30776978,Kick
0,Setup,100,0,0,0,0,0,887.7514038,1820.31311,-354.9336548,-1324.630371,0,0.0672224462,6.268276691,-6.318092346e-06,1.736564875,1.412482858,1.39648366,405.5765381,20.57259369,Setup
1,Setup,100,0,0.002037148923,0,0,0.2010518759,881.7122803,1797.77478,-354.9336548,-1324.630371,0,0.06518529356,6.267481327,-6.318092346e-06,1.706637263,1.382555246,1.366556048,405.5757446,20.57254028,Setup
2,Setup,100,0,0.009283556603,0,0,0.3239159584,875.6741333,1775.240112,-354.9259338,-1324.601562,0,0.05793888867,6.266624928,-6.020069122e-06,1.677164197,1.35308218,1.337082982,405.5748901,20.57248306,Setup
3,Setup,100,0,0.01365910564,0,0,0.2864552736,869.6397095,1752.719482,-354.8928528,-1324.478027,0,0.0535633415,6.265768528,-5.722045898e-06,1.648278594,1.324196577,1.308197379,405.5740356,20.57242584,Setup
4,Setup,100,0,0.01760460809,0,0,0.2649521828,863.6142578,1730.232056,-354.8085022,-1324.16333,0,0.04961783811,6.264942646,-5.543231964e-06,1.620172381,1.296090364,1.280091166,405.5732117,20.57237053,Wait
5,Wait,100,0,0.02121872082,0,0,0.2454396784,857.6049194,1707.80481,-354.6433716,-1323.547241,0,0.04600372538,6.264147282,-5.513429642e-06,1.593052983,1.268970966,1.252971768,405.5724182,20.57231712,Wait
6,Wait,100,0,0.02719752491,0,0,0.2275642306,851.6199951,1685.468872,-354.3714294,-1322.532349,0,0.0400249213,6.263352394,-7.420778275e-06,1.567088127,1.24300611,1.227006912,405.5716248,20.57226181,Wait
7,Wait,100,0,0.03503599018,0,0,0.1978489608,845.6671753,1663.252686,-353.9768066,-1321.059814,0,0.03218646348,6.26255703,-7.450580597e-06,1.542354822,1.218272805,1.202273607,405.5708313,20.57221031,Wait
6,Wait,100,0,0.02719752491,0,0,0.2275642306,851.6199951,1685.468872,-354.3714294,-1322.532349,0,0.0400249213,6.263352394,-7.420778275e-06,1.567088127,1.24300611,1.227006912,405.5716248,20.57226181,Wait
7,Wait,100,0,0.03503599018,0,0,0.1978489608,845.6671753,1663.252686,-353.9768066,-1321.059814,0,0.03218646348,6.26255703,-7.450580597e-06,1.542354822,1.218272805,1.202273607,405.5708313,20.57221031,Wait
146,Kick,1474.390503,-230.9042511,-0.02581627667,3999.602539,73.5432663,1.254271388,4204.868652,39.30731583,5719.22168,27.91193771,62,0.06825150549,6542.561523,-0.0341796875,0.7341095805,0.4100275934,0.3940283954,8310.793945,59.34013367,Kick
147,Kick,1517.17627,-233.5354919,-0.01166835148,3999.964355,34.18109894,1.15749073,4299.016113,39.7667923,5713.34082,27.88323784,63,0.05597685277,6288.472656,0.01345825195,0.6790063977,0.3549244106,0.3389252126,8099.181641,58.30776978,Kick
0,Setup,100,0,0,0,0,0,887.7514038,1820.31311,-354.9336548,-1324.630371,0,0.0672224462,6.268276691,-6.318092346e-06,1.736564875,1.412482858,1.39648366,405.5765381,20.57259369,Setup
146,Kick,1474.390503,-230.9042511,-0.02581627667,3999.602539,73.5432663,1.254271388,4204.868652,39.30731583,5719.22168,27.91193771,62,0.06825150549,6542.561523,-0.0341796875,0.7341095805,0.4100275934,0.3940283954,8310.793945,59.34013367,Kick
147,Kick,1517.17627,-233.5354919,-0.01166835148,3999.964355,34.18109894,1.15749073,4299.016113,39.7667923,5713.34082,27.88323784,63,0.05597685277,6288.472656,0.01345825195,0.6790063977,0.3549244106,0.3389252126,8099.181641,58.30776978,Kick
0,Setup,100,0,0,0,0,0,887.7514038,1820.31311,-354.9336548,-1324.630371,0,0.0672224462,6.268276691,-6.318092346e-06,1.736564875,1.412482858,1.39648366,405.5765381,20.57259369,Setup
1,Setup,100,0,0.002037148923,0,0,0.2010518759,881.7122803,1797.77478,-354.9336548,-1324.630371,0,0.06518529356,6.267481327,-6.318092346e-06,1.706637263,1.382555246,1.366556048,405.5757446,20.57254028,Setup
2,Setup,100,0,0.009283556603,0,0,0.3239159584,875.6741333,1775.240112,-354.9259338,-1324.601562,0,0.05793888867,6.266624928,-6.020069122e-06,1.677164197,1.35308218,1.337082982,405.5748901,20.57248306,Setup
3,Setup,100,0,0.01365910564,0,0,0.2864552736,869.6397095,1752.719482,-354.8928528,-1324.478027,0,0.0535633415,6.265768528,-5.722045898e-06,1.648278594,1.324196577,1.308197379,405.5740356,20.57242584,Setup
4,Setup,100,0,0.01760460809,0,0,0.2649521828,863.6142578,1730.232056,-354.8085022,-1324.16333,0,0.04961783811,6.264942646,-5.543231964e-06,1.620172381,1.296090364,1.280091166,405.5732117,20.57237053,Wait
5,Wait,100,0,0.02121872082,0,0,0.2454396784,857.6049194,1707.80481,-354.6433716,-1323.547241,0,0.04600372538,6.264147282,-5.513429642e-06,1.593052983,1.268970966,1.252971768,405.5724182,20.57231712,Wait
6,Wait,100,0,0.02719752491,0,0,0.2275642306,851.6199951,1685.468872,-354.3714294,-1322.532349,0,0.0400249213,6.263352394,-7.420778275e-06,1.567088127,1.24300611,1.227006912,405.5716248,20.57226181,Wait
